donnees_synthetiques,n_relance,n_creance,date_relance,canal,resultat,date_extraction
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000285,CRE-0000174,01/26/2026,SMS,SANS,01/26/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000290,CRE-0000179,01/12/2026,SMS,SANS,01/12/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000295,CRE-0000181,02/17/2026,TEL,SANS,02/17/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000300,CRE-0000184,02/23/2026,SMS,SANS,02/23/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000305,CRE-0000188,02/28/2026,TEL,PART,02/28/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000310,CRE-0000190,03/21/2026,TEL,PAYE,03/21/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000315,CRE-0000192,04/12/2026,SMS,SANS,04/12/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000320,CRE-0000195,04/05/2026,TEL,SANS,04/05/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000325,CRE-0000197,05/13/2026,COUR,REFUS,05/13/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000330,CRE-0000198,05/29/2026,SMS,SANS,05/29/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000335,CRE-0000201,05/23/2026,SMS,REFUS,05/23/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000340,CRE-0000204,05/18/2026,SMS,SANS,05/18/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000345,CRE-0000209,05/25/2026,SMS,SANS,05/25/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000350,CRE-0000213,05/21/2026,SMS,PART,05/21/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000355,CRE-0000217,06/18/2026,SMS,SANS,06/18/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000360,CRE-0000241,03/28/2024,TEL,PART,03/28/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000365,CRE-0000337,06/04/2024,COUR,PART,06/04/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000370,CRE-0000394,07/21/2024,COUR,PART,07/21/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000375,CRE-0000519,10/08/2024,EMAIL,SANS,10/08/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000380,CRE-0000598,11/30/2024,EMAIL,REFUS,11/30/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000385,CRE-0000599,01/01/2025,SMS,PART,01/01/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000390,CRE-0000645,01/01/2025,TEL,SANS,01/01/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000395,CRE-0000706,02/15/2025,SMS,SANS,02/15/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000400,CRE-0000762,03/23/2025,TEL,PART,03/23/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000405,CRE-0000842,05/13/2025,SMS,PART,05/13/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000410,CRE-0000880,06/10/2025,TEL,SANS,06/10/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000415,CRE-0000983,09/14/2025,SMS,SANS,09/14/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000420,CRE-0001024,09/18/2025,COUR,PART,09/18/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000425,CRE-0001031,10/07/2025,TEL,PAYE,10/07/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000430,CRE-0001064,10/12/2025,EMAIL,PART,10/12/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000435,CRE-0001182,01/06/2026,TEL,SANS,01/06/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000440,CRE-0001328,04/29/2026,COUR,REFUS,04/29/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000445,CRE-0001432,03/20/2024,COUR,SANS,03/20/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000450,CRE-0001459,04/10/2024,COUR,SANS,04/10/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000455,CRE-0001521,04/08/2024,TEL,SANS,04/08/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000460,CRE-0001549,04/30/2024,TEL,PART,04/30/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000465,CRE-0001569,04/20/2024,COUR,PAYE,04/20/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000470,CRE-0001604,04/24/2024,SMS,SANS,04/24/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000475,CRE-0001682,05/09/2024,SMS,PAYE,05/09/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000480,CRE-0001698,05/27/2024,COUR,SANS,05/27/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000485,CRE-0001786,06/02/2024,TEL,SANS,06/02/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000490,CRE-0001807,06/07/2024,SMS,PART,06/07/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000495,CRE-0001855,07/03/2024,EMAIL,SANS,07/03/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000500,CRE-0001869,06/23/2024,SMS,SANS,06/23/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000505,CRE-0001880,06/26/2024,COUR,PAYE,06/26/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000510,CRE-0001936,07/08/2024,EMAIL,PAYE,07/08/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000515,CRE-0001962,07/13/2024,SMS,REFUS,07/13/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000520,CRE-0001972,07/31/2024,TEL,PART,07/31/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000525,CRE-0002004,07/24/2024,TEL,PART,07/24/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000530,CRE-0002049,08/08/2024,TEL,SANS,08/08/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000535,CRE-0002100,08/14/2024,SMS,PAYE,08/14/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000540,CRE-0002134,08/21/2024,COUR,SANS,08/21/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000545,CRE-0002183,09/01/2024,TEL,PAYE,09/01/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000550,CRE-0002205,09/04/2024,TEL,PART,09/04/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000555,CRE-0002245,09/26/2024,SMS,SANS,09/26/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000560,CRE-0002297,09/26/2024,SMS,SANS,09/26/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000565,CRE-0002320,09/26/2024,SMS,PAYE,09/26/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000570,CRE-0002385,10/14/2024,COUR,PART,10/14/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000575,CRE-0002421,10/20/2024,SMS,PART,10/20/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000580,CRE-0002476,10/31/2024,TEL,PAYE,10/31/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000585,CRE-0002497,11/07/2024,TEL,PART,11/07/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000590,CRE-0002503,12/08/2024,TEL,SANS,12/08/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000595,CRE-0002513,11/11/2024,EMAIL,SANS,11/11/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000600,CRE-0002539,11/14/2024,COUR,SANS,11/14/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000605,CRE-0002558,11/19/2024,SMS,PAYE,11/19/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000610,CRE-0002586,11/23/2024,COUR,PART,11/23/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000615,CRE-0002615,11/30/2024,EMAIL,PAYE,11/30/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000620,CRE-0002660,12/12/2024,TEL,SANS,12/12/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000625,CRE-0002673,12/13/2024,COUR,PART,12/13/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000630,CRE-0002692,12/18/2024,COUR,SANS,12/18/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000635,CRE-0002707,12/19/2024,TEL,SANS,12/19/2024
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000640,CRE-0002756,01/15/2025,COUR,SANS,01/15/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000645,CRE-0002798,01/08/2025,TEL,SANS,01/08/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000650,CRE-0002805,01/10/2025,TEL,SANS,01/10/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000655,CRE-0002817,01/29/2025,TEL,SANS,01/29/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000660,CRE-0002846,02/16/2025,SMS,PAYE,02/16/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000665,CRE-0002909,02/04/2025,TEL,SANS,02/04/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000670,CRE-0002959,02/11/2025,TEL,PART,02/11/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000675,CRE-0002982,03/06/2025,EMAIL,SANS,03/06/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000680,CRE-0003065,03/07/2025,SMS,PART,03/07/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000685,CRE-0003100,03/15/2025,TEL,PART,03/15/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000690,CRE-0003113,04/02/2025,EMAIL,PART,04/02/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000695,CRE-0003124,03/20/2025,COUR,PART,03/20/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000700,CRE-0003139,04/22/2025,SMS,PAYE,04/22/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000705,CRE-0003197,04/01/2025,COUR,SANS,04/01/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000710,CRE-0003270,05/01/2025,SMS,PART,05/01/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000715,CRE-0003319,04/23/2025,TEL,SANS,04/23/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000720,CRE-0003348,05/01/2025,EMAIL,SANS,05/01/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000725,CRE-0003388,05/08/2025,COUR,REFUS,05/08/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000730,CRE-0003405,05/11/2025,COUR,SANS,05/11/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000735,CRE-0003444,05/19/2025,SMS,SANS,05/19/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000740,CRE-0003483,05/27/2025,SMS,PART,05/27/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000745,CRE-0003569,06/13/2025,EMAIL,SANS,06/13/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000750,CRE-0003612,07/11/2025,EMAIL,PAYE,07/11/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000755,CRE-0003677,07/23/2025,COUR,PAYE,07/23/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000760,CRE-0003715,07/18/2025,TEL,SANS,07/18/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000765,CRE-0003741,07/22/2025,TEL,REFUS,07/22/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000770,CRE-0003755,08/22/2025,SMS,PAYE,08/22/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000775,CRE-0003791,08/02/2025,TEL,PART,08/02/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000780,CRE-0003821,08/05/2025,SMS,SANS,08/05/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000785,CRE-0003832,08/06/2025,SMS,SANS,08/06/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000790,CRE-0003860,08/12/2025,SMS,PAYE,08/12/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000795,CRE-0003878,08/16/2025,COUR,SANS,08/16/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000800,CRE-0003915,08/23/2025,EMAIL,PART,08/23/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000805,CRE-0003979,09/03/2025,SMS,SANS,09/03/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000810,CRE-0004018,09/10/2025,TEL,SANS,09/10/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000815,CRE-0004047,09/16/2025,TEL,SANS,09/16/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000820,CRE-0004100,09/30/2025,TEL,SANS,09/30/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000825,CRE-0004106,10/16/2025,COUR,SANS,10/16/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000830,CRE-0004145,10/08/2025,SMS,PAYE,10/08/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000835,CRE-0004184,10/17/2025,SMS,SANS,10/17/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000840,CRE-0004211,11/22/2025,TEL,SANS,11/22/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000845,CRE-0004282,11/07/2025,COUR,PART,11/07/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000850,CRE-0004303,11/26/2025,TEL,SANS,11/26/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000855,CRE-0004336,11/18/2025,EMAIL,SANS,11/18/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000860,CRE-0004396,11/28/2025,COUR,SANS,11/28/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000865,CRE-0004439,12/13/2025,SMS,PART,12/13/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000870,CRE-0004526,12/29/2025,TEL,SANS,12/29/2025
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000875,CRE-0004550,01/02/2026,TEL,SANS,01/02/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000880,CRE-0004562,01/06/2026,EMAIL,SANS,01/06/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000885,CRE-0004582,01/10/2026,COUR,PART,01/10/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000890,CRE-0004630,01/21/2026,SMS,PAYE,01/21/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000895,CRE-0004652,02/05/2026,SMS,SANS,02/05/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000900,CRE-0004686,01/28/2026,COUR,PART,01/28/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000905,CRE-0004739,02/05/2026,TEL,PAYE,02/05/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000910,CRE-0004762,02/15/2026,TEL,REFUS,02/15/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000915,CRE-0004781,02/16/2026,TEL,PART,02/16/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000920,CRE-0004815,02/22/2026,SMS,SANS,02/22/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000925,CRE-0004836,02/25/2026,SMS,SANS,02/25/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000930,CRE-0004847,03/03/2026,TEL,SANS,03/03/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000935,CRE-0004852,03/17/2026,SMS,SANS,03/17/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000940,CRE-0004865,03/05/2026,SMS,SANS,03/05/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000945,CRE-0004895,03/15/2026,TEL,PART,03/15/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000950,CRE-0004925,03/18/2026,SMS,SANS,03/18/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000955,CRE-0004978,04/12/2026,TEL,SANS,04/12/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000960,CRE-0005021,04/23/2026,TEL,SANS,04/23/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000965,CRE-0005043,04/11/2026,COUR,PART,04/11/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000970,CRE-0005076,04/19/2026,SMS,PART,04/19/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000975,CRE-0005127,04/29/2026,TEL,REFUS,04/29/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000980,CRE-0005154,05/05/2026,SMS,PAYE,05/05/2026
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,REL-0000985,CRE-0005177,05/09/2026,EMAIL,SANS,05/09/2026
