donnees_synthetiques,date_jour,libelle_ferie,annee,trimestre,mois,jour,jour_semaine_iso,est_weekend,est_ferie,est_ramadan
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-04-09,,2024,2,4,9,2,False,False,True
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-05-08,,2024,2,5,8,3,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-06-06,,2024,2,6,6,4,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-07-05,,2024,3,7,5,5,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-08-03,,2024,3,8,3,6,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-09-01,,2024,3,9,1,7,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-09-30,,2024,3,9,30,1,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-10-29,,2024,4,10,29,2,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-11-27,,2024,4,11,27,3,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2024-12-26,,2024,4,12,26,4,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-01-24,,2025,1,1,24,5,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-02-22,,2025,1,2,22,6,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-03-23,,2025,1,3,23,7,True,False,True
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-04-21,,2025,2,4,21,1,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-05-20,,2025,2,5,20,2,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-06-18,,2025,2,6,18,3,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-07-17,,2025,3,7,17,4,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-08-15,,2025,3,8,15,5,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-09-13,,2025,3,9,13,6,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-10-12,,2025,4,10,12,7,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-11-10,,2025,4,11,10,1,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2025-12-09,,2025,4,12,9,2,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-01-07,,2026,1,1,7,3,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-02-05,,2026,1,2,5,4,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-03-06,,2026,1,3,6,5,False,False,True
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-04-04,,2026,2,4,4,6,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-05-03,,2026,2,5,3,7,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-06-01,,2026,2,6,1,1,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-06-30,,2026,2,6,30,2,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-07-29,,2026,3,7,29,3,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-08-27,,2026,3,8,27,4,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-09-25,,2026,3,9,25,5,False,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-10-24,,2026,4,10,24,6,True,False,False
Donnees synthetiques simulees a partir de statistiques publiques ; aucun patient reel,2026-11-22,,2026,4,11,22,7,True,False,False
